,links
207,http://web.archive.org/web/20200503085750/https://ghanaxtra.com/2020/05/francis-boateng-appointed-new-md-of-tor.html
208,http://web.archive.org/web/20190328010556/http://ghanaxtra.com/2019/03/mexico-demands-apology-from-pope-over-human-rights-abuses.html
209,http://web.archive.org/web/20201024153408/https://ghanaxtra.com/2020/10/wife-of-late-mfantseman-mp-ophelia-hayford-files-her-nominationvideo.html
210,http://web.archive.org/web/20211017151719/https://ghanaxtra.com/2021/10/funny-face-goes-crazy-again-uses-wo-maame-tw3-for-fada-dicksonvideo.html
211,http://web.archive.org/web/20220313025528/https://ghanaxtra.com/2021/12/just-in-joy-brands-general-manager-of-multimedia-group-is-dead.html
212,http://web.archive.org/web/20180413043210/https://ghanaxtra.com/2018/03/stop-nonsense-afraid-die-pastor-tells-celebrities.html
213,http://web.archive.org/web/20190123191109/http://ghanaxtra.com/2019/01/interview-with-gay-man-lands-egyptian-tv-presenter-in-jail-despite-anti-lgbt-views.html
214,http://web.archive.org/web/20180819194425/https://ghanaxtra.com/2018/06/jubilee-house-security-officer-two-others-not-robbers-way-musical-show-police.html
215,http://web.archive.org/web/20181122183640/http://ghanaxtra.com/2017/07/showdown-attorney-general-grills-woyome-today.html
216,http://web.archive.org/web/20210121185243/https://ghanaxtra.com/2021/01/exclusive-npp-mps-storm-parliament-at-400am.html
217,http://web.archive.org/web/20181124103259/http://ghanaxtra.com/2018/02/enjoy-talking-public-instead-going-court-maurice-ampaw.html
218,http://web.archive.org/web/20201128054921/https://ghanaxtra.com/2020/11/just-in-fmr-prez-j-j-rawlings-is-dead.html
219,http://web.archive.org/web/20200804004454/https://ghanaxtra.com/2020/07/government-presents-100-new-buses-to-selected-shss.html
220,http://web.archive.org/web/20211026191535/https://ghanaxtra.com/2021/10/video-kumawu-mp-philip-basoa-prevented-from-dce-confirmation.html
221,http://web.archive.org/web/20180413043210/https://ghanaxtra.com/2018/04/kennedy-agyepong-goes-cursing-spree-says-rawlings-will-suffer-glory-god.html
222,http://web.archive.org/web/20190320172358/http://ghanaxtra.com/2019/01/sunderland-til-i-die-former-manager-simon-grayson-unhappy-about-how-he-was-portrayed-in-netflix-documentary.html
223,http://web.archive.org/web/20180401051902/https://ghanaxtra.com/2018/03/messi-banned-fifa-proves-human.html
224,http://web.archive.org/web/20181214162817/http://ghanaxtra.com/2018/10/nhs-waste-scandal-handler-stripped-of-contracts.html
225,http://web.archive.org/web/20190325095346/http://ghanaxtra.com/2019/03/309-shs-heads-hot-as-napo-summons-them-over-poor-wassce-performance.html
226,http://web.archive.org/web/20220128231400/https://ghanaxtra.com/2021/12/kennedy-agyapong-seriously-sick-too-weak-for-cross-examination.html
227,http://web.archive.org/web/20181124103259/http://ghanaxtra.com/2017/10/samiras-father-alhaji-ramadan-appointed-uae-ambassador.html
228,http://web.archive.org/web/20210121185243/https://ghanaxtra.com/2021/01/abdul-hayi-moomen-robbed-video-camera-video-recorder-microphones-stolen.html
229,http://web.archive.org/web/20210618095204/https://ghanaxtra.com/2021/06/rastafari-saga-oheneba-nkrabea-reports-at-achimota-school.html
230,http://web.archive.org/web/20211201101811/https://ghanaxtra.com/2021/11/confirmed-ali-baba-dankambari-dictches-kessben-media-for-abn.html
231,http://web.archive.org/web/20180409195513/https://ghanaxtra.com/2018/02/video-will-beat-patapaa-saying-killed-ebony-kumchacha.html
232,http://web.archive.org/web/20220313025528/https://ghanaxtra.com/2022/01/i-had-brain-tumor-not-stroke-ken-agyapong-settles-sickness-rumours.html
233,http://web.archive.org/web/20181124103259/http://ghanaxtra.com/2018/11/manchester-united-v-crystal-palace-preview-team-news-confirmed-line-ups-and-live-talksport-commentary.html
234,http://web.archive.org/web/20181123200930/http://ghanaxtra.com/2017/07/yesterdays-tragic-accident-is-a-dark-day-for-the-club-asante-kotoko-management.html
235,http://web.archive.org/web/20190123191109/http://ghanaxtra.com/2018/01/1933.html
236,http://web.archive.org/web/20210125211815/https://ghanaxtra.com/2021/01/dr-adutwum-provides-scholarship-to-30-students-to-pursue-engineering.html
237,http://web.archive.org/web/20190116064121/http://ghanaxtra.com/2018/02/huge-revelation-shatta-wale-christened-disco.html
238,http://web.archive.org/web/20210918022838/https://ghanaxtra.com/2021/09/video-people-of-gomoa-fetteh-mark-2021-atopa-festival.html
239,http://web.archive.org/web/20210725003713/https://ghanaxtra.com/2021/07/just-in-police-storm-kumasi-girls-many-students-brutalisedhot-audios.html
240,http://web.archive.org/web/20220128222150/https://ghanaxtra.com/2021/12/asantewaa-a-maccarthy-uccs-best-graduating-student-for-2021.html
241,http://web.archive.org/web/20180413043210/https://ghanaxtra.com/2018/03/football-match-stopped-team-owner-invades-pitch-gun.html
242,http://web.archive.org/web/20180409195513/https://ghanaxtra.com/2018/02/pragya-kumkum-bagya-fame-dies-cardiac-arrest.html
243,http://web.archive.org/web/20190127074742/http://ghanaxtra.com/2018/12/man-fails-give-wife-organism-will-go-hell-counsellor-lutterodt.html
244,http://web.archive.org/web/20201115222722/https://ghanaxtra.com/2020/10/sad-news-black-stars-winger-christian-atsu-loses-mum.html
245,http://web.archive.org/web/20190116064121/http://ghanaxtra.com/2018/03/will-die-pastor-predicts-death-mzbel-warns.html
246,http://web.archive.org/web/20181214162817/http://ghanaxtra.com/2018/12/video-captain-smart-obaapa-christy-thrill-viewers-badwam.html
247,http://web.archive.org/web/20210618095204/https://ghanaxtra.com/2021/06/wassce-2020-top-12-performing-schools-in-ashanti-region.html
248,http://web.archive.org/web/20180409195513/https://ghanaxtra.com/2017/10/we-will-fulfil-our-promises-to-show-that-not-all-politicians-are-liars-prez-akufo-addo.html
249,http://web.archive.org/web/20190330214510/http://ghanaxtra.com/2019/03/beauty-queen-dies-in-failed-buttocks-and-hips-enlargement.html
250,http://web.archive.org/web/20180331145612/https://ghanaxtra.com/2018/02/video-ghanaian-nurse-s3xtape-leaked-online-medical-doctor.html
251,http://web.archive.org/web/20200804004454/https://ghanaxtra.com/2020/08/broadcast-journalist-selikem-acolatse-apaloo-resigns-from-gbc.html
252,http://web.archive.org/web/20220128222150/https://ghanaxtra.com/2021/12/just-in-ges-sacks-comedian-teacher-kwadwo-for-professional-misconduct.html
253,http://web.archive.org/web/20190325095346/http://ghanaxtra.com/2019/02/video-pastor-miraculously-resurrects-dead-man.html
254,http://web.archive.org/web/20220128231400/https://ghanaxtra.com/2021/12/akuapem-poloo-free-as-court-of-appeal-converts-prison-sentence-into-fine.html
255,http://web.archive.org/web/20220309070018/https://ghanaxtra.com/2021/12/just-in-sunyani-high-court-places-injunction-on-uenr-alumni-election.html
256,http://web.archive.org/web/20220128231400/https://ghanaxtra.com/2021/12/exclusive-kojo-preko-dankwa-resigns-from-class-media.html
257,http://web.archive.org/web/20211229184821/https://ghanaxtra.com/2021/12/just-in-berekum-east-mp-involved-in-accident-2-feared-dead.html
258,http://web.archive.org/web/20211026191535/https://ghanaxtra.com/2021/10/ghanaian-develops-worlds-first-wireless-earbuds-that-auto-translates.html
259,http://web.archive.org/web/20180331145612/https://ghanaxtra.com/2018/03/photos-dangotes-daughters-wedding-bill-gates-multi-billionaires-attendance.html
260,http://web.archive.org/web/20190327010157/http://ghanaxtra.com/2019/03/singer-r-kelly-arrested-for-unpaid-child-support.html
261,http://web.archive.org/web/20211201101811/https://ghanaxtra.com/2021/11/male-nurse-helps-pregnant-woman-to-deliver-by-the-roadside.html
262,http://web.archive.org/web/20220313025528/https://ghanaxtra.com/2022/02/breaking-news-utag-suspends-industrial-action-after-executive-meeting.html
263,http://web.archive.org/web/20211026191535/https://ghanaxtra.com/2021/09/exlusive-kennedy-agyapong-declares-presidential-ambition-set-to-join-npp-presidential-race.html
264,http://web.archive.org/web/20190227194332/http://ghanaxtra.com/2019/02/ken-agyapongs-tv-station-to-show-trash-anas-new-documentary.html
265,http://web.archive.org/web/20220126232214/https://ghanaxtra.com/2021/12/how-igp-akuffo-dampare-timeously-saved-a-dying-man.html
266,http://web.archive.org/web/20190227194332/http://ghanaxtra.com/2019/02/video-galamsey-fraud-anas-new-documentary-out.html
267,http://web.archive.org/web/20190227194332/http://ghanaxtra.com/2018/04/brong-ahafo-ndc-mp-attacked-npp-thugs-properties-vandalised.html
268,http://web.archive.org/web/20220313025528/https://ghanaxtra.com/2021/12/how-igp-akuffo-dampare-timeously-saved-a-dying-man.html
269,http://web.archive.org/web/20190125013254/http://ghanaxtra.com/2017/08/zimbabwean-government-bans-dancer-who-dances-with-no-panties-from-performing-at-an-event.html
270,http://web.archive.org/web/20190123191109/http://ghanaxtra.com/2017/07/amadu-sulley-threatens-to-sue-charlotte-osei-over-corruption-allegations.html
271,http://web.archive.org/web/20181124103259/http://ghanaxtra.com/2018/04/ghanaians-set-twitter-ablaze-obinim-sticker-challenge.html
272,http://web.archive.org/web/20220126232214/https://ghanaxtra.com/2021/12/just-in-berekum-east-mp-involved-in-accident-2-feared-dead.html
273,http://web.archive.org/web/20180409195513/https://ghanaxtra.com/2018/04/uew-saga-persecuted-dr-bekoe-heads-court-dismissal.html
274,http://web.archive.org/web/20181226221337/http://ghanaxtra.com/2018/02/martin-amidu-spits-fire-says-ghana-not-milking-cow.html
275,http://web.archive.org/web/20180413043210/https://ghanaxtra.com/2017/08/spanish-super-cup-cristiano-ronaldos-brilliance-and-asensios-howler-sink-barcelona.html
276,http://web.archive.org/web/20170811212844/http://www.ghanaxtra.com/p/about-us.html
277,http://web.archive.org/web/20190413105257/https://ghanaxtra.com/2019/04/nam1-back-and-posting-instagram.html
278,http://web.archive.org/web/20220128222150/https://ghanaxtra.com/2021/12/kennedy-agyapong-seriously-sick-too-weak-for-cross-examination.html
279,http://web.archive.org/web/20190125013254/http://ghanaxtra.com/2018/12/man-fails-give-wife-organism-will-go-hell-counsellor-lutterodt.html
280,http://web.archive.org/web/20210918022838/https://ghanaxtra.com/2021/09/paul-adom-otchere-appointed-as-board-chair-of-ghana-airport-company.html
281,http://web.archive.org/web/20180401051902/https://ghanaxtra.com/2018/03/will-shoot-dare-touch-daughter-education-minister-warns-teachers.html
282,http://web.archive.org/web/20210725003713/https://ghanaxtra.com/2021/07/appointments-committee-recommends-approval-of-kissi-agyebeng-as-sp.html
283,http://web.archive.org/web/20190413105257/https://ghanaxtra.com/2019/04/hundreds-demonstrate-in-tarkwa-over-bad-roads.html
284,http://web.archive.org/web/20190116064121/http://ghanaxtra.com/2019/01/the-remarkable-success-of-hashtag-united.html
285,http://web.archive.org/web/20220324025456/https://ghanaxtra.com/2022/02/exclusive-supreme-court-grants-injunction-against-avokes-reinstatement.html
286,http://web.archive.org/web/20190210115434/http://ghanaxtra.com/2018/05/music-maestro-kojo-antwi-receives-2018-marley-dor-award.html
287,http://web.archive.org/web/20190227194332/http://ghanaxtra.com/2019/02/galamsey-fraud-anas-to-petition-special-prosecutor-over-latest-expose.html
288,http://web.archive.org/web/20181123200930/http://ghanaxtra.com/2018/11/knust-students-fear-death-threat.html
289,http://web.archive.org/web/20190210115434/http://ghanaxtra.com/2017/10/ndc-lost-2016-elections-because-our-communicators-insulted-everybody-dr-kwabena-donkor.html
290,http://web.archive.org/web/20190213123629/http://ghanaxtra.com/2019/02/exactly-one-year-today-ebony-reigns-passed.html
291,http://web.archive.org/web/20211229184821/https://ghanaxtra.com/2021/12/just-in-cetag-declares-indefinite-strike-over-outstanding-compensatory-arrears.html
292,http://web.archive.org/web/20190327010157/http://ghanaxtra.com/2018/10/why-aston-villa-must-appoint-sam-allardyce-as-their-new-manager-explains-simon-jordan-on-talksport.html
293,http://web.archive.org/web/20181214162817/http://ghanaxtra.com/2018/05/music-maestro-kojo-antwi-receives-2018-marley-dor-award.html
294,http://web.archive.org/web/20181226221337/http://ghanaxtra.com/2018/06/vatican-diplomat-child-porn-scandal-jailed-five-years.html
295,http://web.archive.org/web/20181124103259/http://ghanaxtra.com/2018/10/shattas-reign-album-first-copy-goes-150k.html
296,http://web.archive.org/web/20210918022838/https://ghanaxtra.com/2021/09/breaking-news-akufo-addo-finalises-list-of-mmdce-nominees-forwards-list-to-dan-botwe-for-announcement.html
297,http://web.archive.org/web/20210125211815/https://ghanaxtra.com/2021/01/exclusive-akufo-addo-settles-on-frema-opare-as-chief-of-staff.html
298,http://web.archive.org/web/20180331145612/https://ghanaxtra.com/2018/02/photos-rev-owusu-bempah-taste-marries-tundra-third-wife.html
299,http://web.archive.org/web/20190123191109/http://ghanaxtra.com/2019/01/rees-mogg-says-reformed-brexit-deal-could-win-over-critics.html
300,http://web.archive.org/web/20190116064121/http://ghanaxtra.com/2019/01/fifty-five-men-arrested-in-west-yorkshire-over-child-sex-abuse.html
301,http://web.archive.org/web/20200930233654/https://ghanaxtra.com/2020/09/kennedy-agyapong-pleads-not-guilty-in-contempt-case.html
302,http://web.archive.org/web/20190213123629/http://ghanaxtra.com/2017/07/i-still-dont-know-what-killed-my-father-atta-mills-son-reveals.html
303,http://web.archive.org/web/20190213123629/http://ghanaxtra.com/2019/01/liverpool-vs-leicester-why-this-standard-premier-league-match-is-now-the-biggest-test-for-jurgen-klopps-men-so-far-this-season.html
304,http://web.archive.org/web/20220128222150/https://ghanaxtra.com/2021/12/trending-photo-female-prof-babysits-her-students-baby-during-lectures.html
305,http://web.archive.org/web/20190123191109/http://ghanaxtra.com/2019/01/londonderry-bomb-psni-say-two-arrests-have-been-made.html
306,http://web.archive.org/web/20200503085750/https://ghanaxtra.com/2020/04/no-ban-fetish-priests-mallams-to-continue-appearing-on-tv.html
307,http://web.archive.org/web/20210513163049/https://ghanaxtra.com/2021/04/screen-godess-natalie-fort-joins-ghone-tv-after-quitting-tv3.html
308,http://web.archive.org/web/20190330214510/http://ghanaxtra.com/2019/03/telling-your-children-not-to-wear-miniskirts-is-stupid-sister-debbie.html
309,http://web.archive.org/web/20190413105257/https://ghanaxtra.com/2018/12/maurizio-sarri-chelsea-boss-worried-about-his-players-mentality-ahead-of-manchester-city-clash.html
310,http://web.archive.org/web/20190325095346/http://ghanaxtra.com/2018/04/drobo-traditional-council-pays-courtesy-call-rawlings-kufuor.html
311,http://web.archive.org/web/20190330214510/http://ghanaxtra.com/2018/12/the-hell-of-guti-at-besiktas.html
312,http://web.archive.org/web/20211017151719/https://ghanaxtra.com/2021/09/was-missing-takoradi-woman-really-pregnant-conflicting-report-emerges.html
313,http://web.archive.org/web/20211201101811/https://ghanaxtra.com/2021/11/sammy-gyamfi-wins-defamation-suit-against-vokacom-limited.html
314,http://web.archive.org/web/20220309070018/https://ghanaxtra.com/2022/01/level-400-uew-student-drowns-at-shakina-lodge.html
315,http://web.archive.org/web/20180401051902/https://ghanaxtra.com/2018/02/pragya-kumkum-bagya-fame-dies-cardiac-arrest.html
316,http://web.archive.org/web/20201128054921/https://ghanaxtra.com/2020/11/breaking-news-special-prosecutor-martin-amidu-resigns.html
317,http://web.archive.org/web/20190210115434/http://ghanaxtra.com/2018/03/mahamas-infrastructural-record-impeccable-us-ambassador.html
318,http://web.archive.org/web/20170910163804/http://www.ghanaxtra.com/2017/09/18-video-afia-schwarzenegger-sex-video.html
319,http://web.archive.org/web/20170903180735/http://www.ghanaxtra.com/p/contact-us.html
320,http://web.archive.org/web/20210725003713/https://ghanaxtra.com/2021/07/citi-fms-richard-dela-sky-called-to-the-english-bar.html
